session_id,timestamp,side,entry_price,exit_price,pnl,reason,entry_time,exit_time,max_pnl,mean_open_pnl,style,entry_reason
BACKTEST_20260118_214047,2026-01-18 23:15:01.971369,PUT,24813.25,24724.25,89.0,Target Hit,2025-06-05 12:50:00,2025-06-05 13:30:00,82.5,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-18 23:15:49.955888,CALL,24708.85,24833.45,124.60039,Target Hit,2025-06-06 09:35:00,2025-06-06 10:25:00,122.70117,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:16:31.384732,CALL,24983.85,25000.45,16.59961,EOD Square-off,2025-06-06 11:20:00,2025-06-06 15:15:00,41.95117,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:17:45.592512,CALL,25117.45,25101.85,-15.599609,EOD Square-off,2025-06-09 10:05:00,2025-06-09 15:15:00,21.701172,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:19:04.176301,CALL,25124.2,25109.55,-14.6484375,EOD Square-off,2025-06-10 09:50:00,2025-06-10 15:15:00,34.601562,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:19:52.367987,CALL,25171.0,25121.85,-49.15,SL Hit,2025-06-11 11:05:00,2025-06-11 13:50:00,49.69922,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:22:10.568883,CALL,24683.25,24717.95,34.69922,EOD Square-off,2025-06-13 11:05:00,2025-06-13 15:15:00,60.25,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:22:44.002000,CALL,24846.85,24935.85,89.00039,Target Hit,2025-06-16 10:35:00,2025-06-16 12:30:00,90.70117,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-18 23:26:26.594078,CALL,24892.5,25018.7,126.2,Target Hit,2025-06-20 09:50:00,2025-06-20 10:30:00,132.15039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:27:08.637831,CALL,25002.9,25126.35,123.44922,EOD Square-off,2025-06-20 10:50:00,2025-06-20 15:15:00,116.79883,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:28:09.200651,CALL,24975.8,24975.1,-0.7011719,EOD Square-off,2025-06-23 13:20:00,2025-06-23 15:15:00,72.94922,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-18 23:28:50.204649,CALL,25137.9,25263.15,125.24961,Target Hit,2025-06-24 09:50:00,2025-06-24 11:05:00,126.25,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:29:04.194911,CALL,25277.3,25227.8,-49.500782,SL Hit,2025-06-24 11:35:00,2025-06-24 12:40:00,31.449219,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:30:27.137856,CALL,25178.25,25245.55,67.30078,EOD Square-off,2025-06-25 09:35:00,2025-06-25 15:15:00,80.44922,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:30:48.350884,CALL,25384.1,25334.2,-49.89961,SL Hit,2025-06-26 09:50:00,2025-06-26 10:40:00,34.25,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:32:25.963249,CALL,25628.3,25647.6,19.298828,EOD Square-off,2025-06-27 12:20:00,2025-06-27 15:15:00,16.398438,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:33:23.931887,PUT,25552.45,25516.75,35.69922,EOD Square-off,2025-06-30 11:05:00,2025-06-30 15:15:00,72.0,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-18 23:34:45.708801,CALL,25548.5,25496.65,-51.85,SL Hit,2025-07-02 09:35:00,2025-07-02 10:35:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:35:10.168340,CALL,25486.15,25435.1,-51.050392,SL Hit,2025-07-02 13:05:00,2025-07-02 13:20:00,0.0,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:36:27.731601,CALL,25462.7,25412.55,-50.14922,SL Hit,2025-07-03 09:35:00,2025-07-03 14:30:00,107.80078,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:38:06.858327,CALL,25478.2,25428.0,-50.19922,SL Hit,2025-07-07 09:35:00,2025-07-07 10:05:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:39:46.704985,CALL,25475.8,25523.0,47.19922,EOD Square-off,2025-07-08 13:20:00,2025-07-08 15:15:00,60.19922,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-18 23:40:42.366026,CALL,25519.2,25469.5,-49.69922,SL Hit,2025-07-09 11:05:00,2025-07-09 14:30:00,25.601562,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-18 23:44:57.038217,CALL,25166.8,25204.85,38.04883,EOD Square-off,2025-07-15 10:50:00,2025-07-15 15:15:00,64.94922,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:48:32.480049,CALL,25064.3,25013.95,-50.35078,SL Hit,2025-07-21 11:05:00,2025-07-21 11:40:00,1.3984375,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:51:14.820565,CALL,25095.15,25219.9,124.74961,Target Hit,2025-07-23 10:05:00,2025-07-23 15:00:00,129.75,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:52:48.811212,CALL,24875.95,24825.65,-50.299217,SL Hit,2025-07-25 11:05:00,2025-07-25 12:20:00,12.701172,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:53:27.591080,CALL,24843.3,24794.65,-48.65078,SL Hit,2025-07-28 09:35:00,2025-07-28 09:40:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:55:38.451711,CALL,24832.9,24782.45,-50.45039,SL Hit,2025-07-30 09:50:00,2025-07-30 10:45:00,21.798828,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-18 23:56:18.044423,CALL,24869.6,24854.55,-15.048828,EOD Square-off,2025-07-30 13:05:00,2025-07-30 15:15:00,17.84961,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-18 23:57:15.592560,CALL,24757.5,24907.15,149.65,Target Hit,2025-07-31 11:20:00,2025-07-31 13:10:00,142.65039,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-18 23:59:17.875590,CALL,24694.85,24644.1,-50.74961,SL Hit,2025-08-04 12:35:00,2025-08-04 13:25:00,21.34961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:00:49.878271,CALL,24625.3,24661.65,36.34961,EOD Square-off,2025-08-05 12:05:00,2025-08-05 15:15:00,42.19922,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 00:04:59.643974,CALL,24448.45,24598.8,150.35078,Target Hit,2025-08-11 10:50:00,2025-08-11 15:05:00,149.10156,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:06:58.882847,CALL,24624.2,24617.45,-6.75,EOD Square-off,2025-08-13 12:50:00,2025-08-13 15:15:00,34.30078,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:08:43.082813,CALL,24989.2,24938.55,-50.64922,SL Hit,2025-08-18 09:35:00,2025-08-18 11:35:00,27.701172,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:10:11.210606,CALL,24953.4,24984.65,31.25,EOD Square-off,2025-08-19 11:50:00,2025-08-19 15:15:00,50.59961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:11:12.478719,CALL,24985.75,25040.75,55.0,EOD Square-off,2025-08-20 09:50:00,2025-08-20 15:15:00,92.40039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:13:00.809273,CALL,24930.3,24880.05,-50.250782,SL Hit,2025-08-22 12:35:00,2025-08-22 14:30:00,16.75,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:14:08.015974,CALL,24994.5,24969.2,-25.300781,EOD Square-off,2025-08-25 13:05:00,2025-08-25 15:15:00,14.099609,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:18:15.321785,CALL,24538.1,24628.55,90.45117,EOD Square-off,2025-09-01 10:05:00,2025-09-01 15:15:00,94.15039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:19:16.820325,CALL,24676.9,24626.6,-50.300392,SL Hit,2025-09-02 09:35:00,2025-09-02 13:50:00,75.65039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:20:41.150619,CALL,24641.5,24728.4,86.90039,EOD Square-off,2025-09-03 12:35:00,2025-09-03 15:15:00,83.84961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:21:13.891134,CALL,24931.2,24880.25,-50.94922,SL Hit,2025-09-04 09:35:00,2025-09-04 10:05:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:21:33.703066,CALL,24834.15,24783.85,-50.300392,SL Hit,2025-09-04 10:50:00,2025-09-04 12:15:00,0.0,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:24:02.646762,CALL,24828.35,24778.5,-49.84961,SL Hit,2025-09-08 12:05:00,2025-09-08 14:45:00,51.40039,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 00:25:36.225426,CALL,24823.35,24868.0,44.65039,EOD Square-off,2025-09-09 10:50:00,2025-09-09 15:15:00,52.45117,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 00:28:48.800685,CALL,25115.4,25115.6,0.19921875,EOD Square-off,2025-09-12 11:20:00,2025-09-12 15:15:00,17.449219,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:29:59.166769,CALL,25086.3,25065.1,-21.201172,EOD Square-off,2025-09-15 09:35:00,2025-09-15 15:15:00,27.5,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:30:57.125216,CALL,25127.6,25234.7,107.10039,Target Hit,2025-09-16 09:35:00,2025-09-16 15:00:00,101.59961,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:32:15.125695,CALL,25316.55,25327.35,10.798828,EOD Square-off,2025-09-17 09:35:00,2025-09-17 15:15:00,25.09961,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:33:25.715758,CALL,25360.85,25434.25,73.40039,EOD Square-off,2025-09-18 13:20:00,2025-09-18 15:15:00,67.34961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:35:29.985494,CALL,25302.0,25250.9,-51.1,SL Hit,2025-09-22 09:35:00,2025-09-22 14:25:00,20.199219,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:37:18.468710,CALL,25076.65,25027.7,-48.95039,SL Hit,2025-09-24 09:50:00,2025-09-24 11:05:00,29.449219,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:42:36.935908,CALL,24663.6,24788.65,125.05039,Target Hit,2025-10-01 09:35:00,2025-10-01 11:55:00,130.70117,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:44:12.068939,CALL,24813.35,24885.65,72.30078,EOD Square-off,2025-10-03 10:05:00,2025-10-03 15:15:00,86.45117,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:45:12.903117,CALL,24958.6,25083.2,124.60039,Target Hit,2025-10-06 09:50:00,2025-10-06 13:30:00,120.95117,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:45:56.258858,CALL,25198.7,25149.9,-48.799217,SL Hit,2025-10-07 10:05:00,2025-10-07 10:55:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:47:03.269562,CALL,25160.25,25117.4,-42.85,SL Hit,2025-10-08 09:35:00,2025-10-08 10:20:00,17.15039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:48:38.775989,CALL,25136.3,25188.2,51.898438,EOD Square-off,2025-10-09 11:20:00,2025-10-09 15:15:00,60.398438,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:49:37.740862,CALL,25249.4,25284.35,34.94922,EOD Square-off,2025-10-10 09:35:00,2025-10-10 15:15:00,78.79883,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:50:10.930857,CALL,25229.75,25179.6,-50.15,SL Hit,2025-10-13 09:50:00,2025-10-13 10:05:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:52:51.749977,CALL,25282.9,25328.9,46.0,EOD Square-off,2025-10-15 10:50:00,2025-10-15 15:15:00,77.54883,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:53:56.793016,CALL,25438.25,25562.85,124.6,Target Hit,2025-10-16 09:50:00,2025-10-16 14:05:00,135.65039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:54:35.671322,CALL,25617.85,25743.75,125.90039,Target Hit,2025-10-17 10:05:00,2025-10-17 11:00:00,121.65039,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 00:59:21.878669,CALL,25968.9,25968.05,-0.8496094,EOD Square-off,2025-10-27 11:05:00,2025-10-27 15:15:00,28.199219,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 00:59:51.125560,CALL,26028.65,25978.8,-49.85039,SL Hit,2025-10-28 09:35:00,2025-10-28 09:50:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:01:44.928494,CALL,26035.05,26054.3,19.25,EOD Square-off,2025-10-29 10:50:00,2025-10-29 15:15:00,59.59961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:02:41.650721,CALL,25911.05,25860.75,-50.30078,SL Hit,2025-10-30 13:05:00,2025-10-30 14:50:00,14.75,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 01:03:13.931136,CALL,25946.35,25897.3,-49.04961,SL Hit,2025-10-31 09:35:00,2025-10-31 10:00:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:04:32.676001,CALL,25752.35,25702.45,-49.89961,SL Hit,2025-11-03 11:35:00,2025-11-03 12:10:00,0.0,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 01:05:42.502340,CALL,25703.8,25653.4,-50.40078,SL Hit,2025-11-04 09:35:00,2025-11-04 11:30:00,14.798828,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:08:24.395697,CALL,25462.2,25500.6,38.40039,EOD Square-off,2025-11-07 11:35:00,2025-11-07 15:15:00,77.75,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:09:37.056743,CALL,25558.0,25568.2,10.199219,EOD Square-off,2025-11-10 09:35:00,2025-11-10 15:15:00,91.80078,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:11:38.639659,CALL,25874.05,25870.15,-3.9003906,EOD Square-off,2025-11-12 10:50:00,2025-11-12 15:15:00,54.09961,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:12:32.858669,CALL,25940.4,25890.05,-50.35039,SL Hit,2025-11-13 10:50:00,2025-11-13 14:10:00,58.19922,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:12:59.497651,CALL,25877.2,25827.1,-50.09922,SL Hit,2025-11-14 09:35:00,2025-11-14 09:50:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:15:00.744110,CALL,25990.05,26016.05,26.0,EOD Square-off,2025-11-17 12:50:00,2025-11-17 15:15:00,28.199219,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:16:01.619858,CALL,25938.25,25895.2,-43.05078,EOD Square-off,2025-11-18 11:35:00,2025-11-18 15:15:00,50.44922,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 01:17:17.347775,CALL,25954.25,26053.15,98.90039,EOD Square-off,2025-11-19 10:50:00,2025-11-19 15:15:00,107.25,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:18:06.692621,CALL,26128.2,26227.8,99.600784,Target Hit,2025-11-20 11:20:00,2025-11-20 13:50:00,96.65039,0.0,VBD,Signal
BACKTEST_20260118_214047,2026-01-19 01:22:19.861437,CALL,26010.75,26136.45,125.7,Target Hit,2025-11-26 09:35:00,2025-11-26 11:25:00,120.69922,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:22:50.877456,CALL,26134.85,26205.15,70.30078,EOD Square-off,2025-11-26 11:35:00,2025-11-26 15:15:00,79.95117,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:25:10.763340,CALL,26301.1,26250.2,-50.89961,SL Hit,2025-12-01 09:35:00,2025-12-01 10:45:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:28:38.513931,CALL,26016.35,25966.3,-50.04961,SL Hit,2025-12-04 09:50:00,2025-12-04 13:40:00,76.34961,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:29:27.870542,CALL,26049.45,26174.65,125.20078,Target Hit,2025-12-05 09:35:00,2025-12-05 12:30:00,131.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:32:20.989766,CALL,25929.2,25878.7,-50.499218,SL Hit,2025-12-10 10:20:00,2025-12-10 10:50:00,0.3515625,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-19 01:33:29.461234,CALL,25832.5,25782.8,-49.7,SL Hit,2025-12-11 10:50:00,2025-12-11 11:00:00,0.0,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:34:06.232204,CALL,25823.85,25901.65,77.80078,EOD Square-off,2025-12-11 11:35:00,2025-12-11 15:15:00,92.65039,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:34:27.484055,CALL,26030.6,25980.3,-50.29961,SL Hit,2025-12-12 09:35:00,2025-12-12 10:05:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:37:15.127367,PUT,25901.85,25841.05,60.79883,EOD Square-off,2025-12-16 10:50:00,2025-12-16 15:15:00,51.19922,0.0,REMR,Signal
BACKTEST_20260118_214047,2026-01-19 01:38:21.255816,PUT,25846.0,25814.1,31.90039,EOD Square-off,2025-12-17 10:05:00,2025-12-17 15:15:00,69.84961,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-19 01:38:40.884426,CALL,25745.8,25800.8,54.999218,Target Hit,2025-12-18 10:05:00,2025-12-18 10:15:00,77.59961,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-19 01:39:18.187381,CALL,25846.6,25796.0,-50.59961,SL Hit,2025-12-18 10:50:00,2025-12-18 14:20:00,47.25,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:39:56.737666,CALL,25964.1,25913.5,-50.59961,SL Hit,2025-12-19 09:35:00,2025-12-19 11:40:00,10.75,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:41:43.424461,CALL,26138.05,26168.4,30.34961,EOD Square-off,2025-12-22 10:05:00,2025-12-22 15:15:00,38.648438,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:44:28.454127,CALL,26092.7,26045.85,-46.84922,SL Hit,2025-12-26 10:05:00,2025-12-26 12:30:00,0.75,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-19 01:47:55.960646,CALL,25977.5,26022.4,44.9,Target Hit,2025-12-31 10:05:00,2025-12-31 10:30:00,53.44922,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260118_214047,2026-01-19 01:48:36.415268,CALL,26051.85,26130.25,78.40039,EOD Square-off,2025-12-31 11:05:00,2025-12-31 15:15:00,132.15039,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:50:39.439371,CALL,26284.8,26326.25,41.44922,EOD Square-off,2026-01-02 11:35:00,2026-01-02 15:15:00,39.94922,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:50:59.892344,CALL,26299.1,26348.6,49.50039,Target Hit,2026-01-05 09:50:00,2026-01-05 10:15:00,58.20117,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:53:14.192552,CALL,26179.7,26129.05,-50.64922,SL Hit,2026-01-07 11:05:00,2026-01-07 11:45:00,0.0,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 01:57:07.095739,CALL,25596.25,25545.45,-50.8,SL Hit,2026-01-12 09:50:00,2026-01-12 10:45:00,0.0,0.0,ORE,Signal
BACKTEST_20260118_214047,2026-01-19 01:57:56.397951,CALL,25710.9,25785.7,74.79883,EOD Square-off,2026-01-12 12:50:00,2026-01-12 15:15:00,99.54883,0.0,ITC,Signal
BACKTEST_20260118_214047,2026-01-19 02:01:07.232758,CALL,25855.65,25805.85,-49.800392,SL Hit,2026-01-16 10:50:00,2026-01-16 11:10:00,0.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:19:00.239037,CALL,25214.4,25181.45,-32.95039,SL Hit,2025-07-15 11:05:00,2025-07-15 12:20:00,9.798828,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:28:04.141203,CALL,24865.55,24816.3,-49.250782,SL Hit,2025-07-28 10:20:00,2025-07-28 10:40:00,5.3496094,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:31:28.663086,CALL,24757.5,24907.15,149.65,Target Hit,2025-07-31 11:20:00,2025-07-31 13:10:00,142.65039,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:32:13.066750,CALL,24778.95,24728.1,-50.84922,SL Hit,2025-08-01 10:35:00,2025-08-01 11:05:00,0.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:44:14.129768,CALL,24953.4,24984.65,31.25,EOD Square-off,2025-08-19 11:50:00,2025-08-19 15:15:00,50.59961,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 06:45:17.870129,CALL,25002.3,25040.75,38.44922,EOD Square-off,2025-08-20 10:35:00,2025-08-20 15:15:00,75.84961,0.0,VBD,Signal
BACKTEST_20260119_055050,2026-01-19 06:52:25.105779,CALL,24547.85,24628.55,80.70117,EOD Square-off,2025-09-01 11:20:00,2025-09-01 15:15:00,84.40039,0.0,VBD,Signal
BACKTEST_20260119_055050,2026-01-19 06:57:53.071091,CALL,24828.35,24778.5,-49.84961,SL Hit,2025-09-08 12:05:00,2025-09-08 14:45:00,51.40039,0.0,VBD,Signal
BACKTEST_20260119_055050,2026-01-19 07:04:21.021136,CALL,25196.25,25244.35,48.09961,EOD Square-off,2025-09-16 12:35:00,2025-09-16 15:15:00,44.40039,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:13:20.390998,CALL,24787.35,24736.55,-50.79961,SL Hit,2025-09-29 10:20:00,2025-09-29 10:50:00,0.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:16:18.048990,CALL,24721.0,24839.7,118.69922,EOD Square-off,2025-10-01 11:20:00,2025-10-01 15:15:00,143.59961,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:18:11.110768,CALL,25048.05,25053.05,5.0,SL Hit,2025-10-06 13:05:00,2025-10-06 13:50:00,32.44922,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:25:17.647502,CALL,25290.45,25295.45,5.0,SL Hit,2025-10-15 10:35:00,2025-10-15 11:05:00,25.5,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:26:56.659459,CALL,25507.4,25573.6,66.19922,EOD Square-off,2025-10-16 12:35:00,2025-10-16 15:15:00,113.59961,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:27:55.430437,CALL,25672.75,25677.75,5.0,SL Hit,2025-10-17 10:20:00,2025-10-17 13:00:00,104.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:41:13.905293,CALL,25486.2,25500.6,14.400391,EOD Square-off,2025-11-07 12:50:00,2025-11-07 15:15:00,53.75,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:42:33.557942,CALL,25618.15,25568.65,-49.50039,SL Hit,2025-11-10 10:35:00,2025-11-10 15:10:00,31.65039,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:44:39.511519,CALL,25874.05,25870.15,-3.9003906,EOD Square-off,2025-11-12 10:50:00,2025-11-12 15:15:00,54.09961,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:46:04.586801,CALL,25925.4,25930.4,5.0,SL Hit,2025-11-13 10:35:00,2025-11-13 13:55:00,73.19922,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:50:34.808630,CALL,25965.6,26053.15,87.55078,EOD Square-off,2025-11-19 10:20:00,2025-11-19 15:15:00,95.90039,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 07:55:43.851419,CALL,26123.5,26205.15,81.65039,EOD Square-off,2025-11-26 10:50:00,2025-11-26 15:15:00,91.30078,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:01:20.475624,CALL,26084.45,26034.65,-49.799217,SL Hit,2025-12-04 10:35:00,2025-12-04 11:35:00,8.25,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:02:53.726719,CALL,26136.05,26194.65,58.59961,EOD Square-off,2025-12-05 11:05:00,2025-12-05 15:15:00,58.69922,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:05:20.932969,CALL,25929.2,25878.7,-50.499218,SL Hit,2025-12-10 10:20:00,2025-12-10 10:50:00,0.3515625,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:05:46.146969,PUT,25791.3,25841.7,-50.39922,SL Hit,2025-12-10 12:35:00,2025-12-10 13:35:00,19.75,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:07:04.639862,CALL,25882.6,25901.65,19.050781,EOD Square-off,2025-12-11 12:05:00,2025-12-11 15:15:00,33.90039,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:10:37.718111,PUT,25846.0,25841.0,5.0,SL Hit,2025-12-17 10:05:00,2025-12-17 11:10:00,32.34961,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:11:38.959796,CALL,25855.5,25829.4,-26.1,SL Hit,2025-12-18 10:35:00,2025-12-18 11:00:00,0.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:17:27.698137,PUT,26064.6,26039.4,25.199219,EOD Square-off,2025-12-26 11:20:00,2025-12-26 15:15:00,51.84961,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:18:29.578539,PUT,26002.75,25941.15,61.59961,EOD Square-off,2025-12-29 10:50:00,2025-12-29 15:15:00,75.44922,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:18:55.800558,CALL,25973.0,25923.7,-49.3,SL Hit,2025-12-30 10:35:00,2025-12-30 11:05:00,0.0,0.0,ITC,Signal
BACKTEST_20260119_055050,2026-01-19 08:20:21.019948,CALL,26072.0,26163.65,91.65,Target Hit,2025-12-31 11:50:00,2025-12-31 13:30:00,84.19922,0.0,INTRADAY_TREND_CONTINUATION,Signal
BACKTEST_20260119_055050,2026-01-19 08:21:00.988141,PUT,26131.7,26182.15,-50.450783,SL Hit,2026-01-01 10:20:00,2026-01-01 10:45:00,0.0,0.0,INTRADAY_TREND_CONTINUATION,Signal
